seller_id,seller_zip_code_prefix,seller_city,seller_state,first_name,family_name,status,salary
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG,Zachary,Harris,manager,128558
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP,Jeffrey,Lindsey,manager,51789
9a208dee8f95cfdf00760c4d627828ec,26125,belford roxo,RJ,Virginia,Moreno,junior,65255
d58d521f3789def2e7a22715e0badd93,3643,sao paulo,SP,Rachael,Davila,junior,98962
0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP,Robert,Graham,senior,111086
b3809b8d4394588a47c8470ea331e135,4810,sao paulo,SP,Stephanie,Hughes,junior,128732
fcb5ace8bcc92f75707dc0f01a27d269,7032,guarulhos,SP,Anthony,Robertson,top management,125944
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP,Michelle,Mcdowell,junior,82890
1b0b0f4f95e962d6f32fe90c759d0479,2737,sao paulo,SP,Pamela,Ruiz,manager,118188
70126eecc6aa1274392a1743866e9678,6449,barueri,SP,Rachael,Jones,junior,88343
cb0b3bcf14e0a709df412a99424a59d7,4255,sao paulo,SP,Christopher,Davis,manager,94942
8931a84a914b3fe9b1ddaa4d704947ca,8410,sao paulo,SP,Gary,Russo,top management,98975
7681ef142fd2c19048da7430856b5588,7074,guarulhos,SP,Tanya,Perkins,top management,117912
3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP,David,Alexander,top management,93505
7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,Stephanie,Warren,senior,91700
02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP,Erica,Brown,junior,76252
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP,Zoe,Miller,top management,105347
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP,Alexandra,Daniels,manager,68788
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF,Carol,Simon,top management,106793
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP,Jacqueline,Cameron,senior,114124
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,Joshua,Williams,senior,89145
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF,Nicole,Smith,senior,70615
bac44fa8e13424950488659b5f765c41,4534,sao paulo,SP,Derek,Williams,junior,84601
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,Kayla,Sullivan,manager,96274
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR,Maria,Schneider,manager,97346
95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP,Felicia,Bradley,manager,71556
e62b2d6ac10570a035a30bafcf01d263,5767,sao paulo,SP,Miranda,Andrews,manager,85701
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP,Christopher,White,top management,123238
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ,Christina,Coleman,senior,102849
6bb0724edf0b62fb91ac404873a97241,6700,cotia,SP,Jennifer,Shepherd,manager,120485
112453736dbe3889cfb74e1aaa0ba0c1,3520,sao paulo,SP,Mark,Murphy,manager,65239
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP,Eric,Miller,top management,59957
96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,SP,Brent,Brown,top management,57242
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR,Jeffery,Drake,manager,71481
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR,Stephanie,Warren,manager,70327
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF,Colleen,Morales,junior,79687
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,8140,sao paulo,SP,Katelyn,Sellers,manager,84013
5733d806668f8712c24b9abaefbfa642,89803,chapeco,SP,Rachel,Simpson,senior,77187
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO,Matthew,Hughes,manager,74287
edf96ef93ed595084bbcbd9224bd2894,1545,sao paulo,SP,Amy,Martinez,top management,53258
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP,Jonathan,Smith,senior,92681
f3295428338a40977a03f555246a70f4,29032,vitoria,ES,Katie,Williams,top management,64574
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO,Curtis,Myers,manager,93353
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC,Susan,Clark,top management,96533
6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,SP,Lori,Houston,top management,118609
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS,Adrian,Hardin,senior,68128
c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,PR,Jenna,Myers,junior,54134
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP,Alison,Gibson,junior,87867
a08692680c77d30a0b4280da5df01c5a,4719,sao paulo,SP,Meghan,Lyons,top management,67148
dd533b429f380718b70ad9922c294bae,14781,barretos,SP,Bailey,Doyle,junior,59484
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP,Carolyn,Rice,manager,83095
74636e24f01da9268b0ed88dacd8513e,2941,sao paulo,SP,Marie,Clark,senior,96740
09bad886111255c5b5030314fc7f1a4a,1022,sao paulo,SP,Don,Lewis,junior,127665
94144541854e298c2d976cb893b81343,94451,viamao,RS,Suzanne,Smith,manager,98245
bf84056e679dbe9c69929847a40e338f,2537,sao paulo,SP,Donald,Pham,junior,127806
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE,Kenneth,Stark,top management,126353
02d35243ea2e497335cd0f076b45675d,59077,natal,RN,Cassidy,Henry,senior,107052
1c129092bf23f28a5930387c980c0dfc,2972,sao paulo,SP,Leah,Larson,manager,63878
a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,SP,Robin,Roth,top management,86708
2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,SP,Amy,Harris,manager,118536
fdf736c18c589ed030e058312203e1b2,37704,pocos de caldas,MG,Lacey,Alvarez,senior,128316
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR,Jessica,Murphy,senior,82411
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS,Mark,Foley,top management,80735
bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,RJ,Lisa,Sanchez,manager,108964
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG,Kevin,Hall,junior,88533
8090490573c6c0aa343a7231ebcb8c86,4130,sao paulo - sp,SP,Sarah,Baker,manager,51427
26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR,Trevor,Anderson,senior,54320
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP,Michael,Collins,junior,111283
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR,Lori,Graves,manager,74043
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR,Tamara,Rubio,junior,106577
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,Karen,Thompson,top management,126849
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP,Derrick,Fisher,senior,98002
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,Dustin,Wright,senior,75146
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,Tracy,Morris,junior,57582
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS,James,Morris,junior,123616
624f4ece8da4aafb77699233d480f8ef,5138,sao paulo,SP,Krista,Evans,junior,123179
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,Kyle,Smith,senior,76185
1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,SP,Jessica,Scott,junior,78096
1d503743d2526f03f0c2c89540ee008c,1035,sao paulo,SP,Jesse,Sanchez,top management,112519
fc5a0d7a310a7a41abf86a458585ff2b,3655,sao paulo,SP,Meagan,Cisneros,senior,116640
e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,SP,David,Gomez,manager,92030
73da1880b39c71de2b262bc7720c1494,13560,sao carlos,SP,Christine,Burke,junior,57513
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR,Christopher,Zavala,senior,81365
253f95b3a0e6983ae18aed49fbc2b845,4141,sao paulo,SP,Jacob,Watson,junior,110708
834f3294fba9f932f56edc879193f925,14808,araraquara,SP,William,Anderson,senior,89658
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR,John,Flores,manager,77897
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR,Christopher,Mcdaniel,senior,92192
11fb6f6d341adbe19e81733701704635,4133,sao paulo,SP,David,Flores,senior,102430
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS,John,Jimenez,senior,62233
e3b4998c7a498169dc7bce44e6bb6277,3635,sao paulo,SP,Tammy,Castro,manager,50383
a37c340b91cb0169e8b029db6440fba2,4424,sao paulo,SP,Morgan,Moore,junior,115728
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG,David,Hansen,senior,87039
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR,Michelle,Johnson,senior,53785
6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,SP,Peter,Kramer,junior,79258
189ca3538ce9f920cacf0f982cbe223b,3589,sao paulo,SP,David,Nunez,senior,98977
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR,James,Garrett,senior,117042
7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,SP,Brittany,Jones,senior,77196
fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,PB,Andrea,Johnson,top management,54726
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC,Daniel,Jones,junior,115419
ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,SP,Charles,Madden,junior,96152
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,Johnny,Valdez,top management,69771
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,SP,Marie,Morales,manager,67224
7b7f91e98f8c6def45a1407923304402,6154,osasco,SP,Ronald,Ford,junior,98484
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP,Lisa,Henderson,manager,94845
a23266650e7c84bb93fbbba502137478,90220,porto alegre,RS,Lauren,Ramirez,manager,78112
d2df77822373f19934e87694d8640767,86706,arapongas,PR,Megan,Arnold,junior,92158
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,SP,Suzanne,Schroeder,senior,101565
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP,Jean,Rodriguez,junior,98710
81336a0f57a33776419727a300249e90,13560,sao carlos,SP,James,Brady,manager,127796
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP,Tara,Palmer,top management,78004
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,SC,Arthur,Smith,senior,121074
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,SC,Kevin,Smith,manager,83157
271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,SP,Candice,Walls,junior,61713
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,Craig,Watts,senior,127205
ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,SP,Maurice,Vasquez,senior,67533
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,Charlene,Haynes,top management,118792
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS,Adam,White,manager,77601
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,sao paulo,SP,Robert,Peterson,top management,52371
90d4125885ab6c86e8820a722be71974,6780,taboao da serra,SP,Jack,Gomez,senior,99438
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,SP,Kristin,Mccarthy,junior,123900
f5b84683a9bf9e1df748cf40f601b39c,1127,sao paulo,SP,Jennifer,Martinez,top management,126761
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP,Christopher,Cole,senior,93360
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP,Debra,May,top management,89431
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,SP,Jacob,Stewart,senior,109904
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS,Thomas,Gray,senior,120085
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR,Donald,Mack,junior,68529
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP,Tina,Ramirez,junior,100120
fa3a0b5aabb344b9a92e3524b0202123,83020,sao jose dos pinhais,SP,Keith,Rice,senior,117822
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,Melissa,Frost,top management,83564
c13ef0cfbe42f190780f621ce81f2234,1207,sao paulo sp,SP,Shannon,Pitts,junior,83317
fc908879b9ca1bd65419e54e50432d38,4558,sao paulo,SP,Maria,Watson,senior,79457
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS,Michael,Benson,manager,108209
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP,Charles,Estrada,junior,122331
2d34636518ba88f5349b732fcf8ba2e4,1039,sao paulo,SP,Lucas,Dominguez,top management,71215
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ,Richard,Hoover,top management,59508
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS,James,Walter,senior,113533
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP,Brian,Guerra,senior,93368
e439f7176d763f92de325271111b2fd5,89219,joinville,SC,Danielle,Solis,manager,88350
7f2617c58d5d06806987308b45654351,4571,sao paulo,SP,Lee,Davis,junior,86387
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP,Lori,Smith,junior,62875
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS,Christina,Lopez,manager,124541
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP,Joshua,Miller,junior,83660
9140ef75cc8211c4035935e80e567204,87015,maringa,PR,Tracy,Vasquez,top management,79621
79a679c36c08d606b3fd47ead9de109b,2611,sao paulo,SP,Nicole,Cruz,senior,57715
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG,Lori,Shaffer,top management,112839
6eeed17989b0ae47c9f11ece6f38ea90,4123,sao paulo,SP,William,Foster,manager,107211
b5f0712d22a873b6797ab6cc65c3fcba,2316,sao paulo,SP,Sheila,Wu,manager,93601
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,RJ,Keith,Guerrero,top management,89882
efb628aa07c8ca93d7db0d85b91a4f5a,26230,nova iguacu,RJ,Kenneth,Collins,top management,76756
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP,Katelyn,Wheeler,senior,97309
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,SP,Cindy,Nelson,manager,129817
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,SP,Amanda,Jones,senior,68191
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,PR,Harry,Hernandez,manager,112617
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR,Ryan,Parker,manager,94041
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ,Breanna,Reilly,top management,76890
cfe94489ddd337d1e29e12f2a7205d10,3178,sao paulo,SP,Brian,Dawson,top management,57363
9cf787a239c1aa29dbd76f153dc13f9a,14403,franca,SP,David,Nash,junior,93630
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,brasilia,DF,Molly,Sanchez,top management,60767
d297f1055de2956aedfd3b04113dce3e,13382,nova odessa,SP,Tiffany,Johnson,top management,104651
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,SP,Samantha,Chan,junior,110475
3442033154be05bac582e173ef54fd12,5413,sao paulo,SP,Tiffany,Medina,junior,87006
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE,Gordon,Lucas,top management,105635
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP,Stephanie,Lawson,senior,123441
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP,Erin,Miller,manager,107053
b566ab0ef88016e00422755e305103c6,37640,extrema,MG,Michelle,Barry,junior,63453
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,SP,Rhonda,Murillo,manager,61259
a89e143d5211473ae18db9577ee34b64,13486,limeira,SP,Michael,Jones,manager,103472
1f2eebc0e970fd3c463e4f5d9652687a,1311,sao paulo,SP,James,Wagner,top management,106822
941554c5757b73ba0e50aa7732310afc,4142,sao paulo,SP,Maria,Koch,manager,75939
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP,Antonio,Miller,manager,106145
a9ae440659f48b7849df83e82734150b,9015,santo andre,SP,David,Green,manager,95948
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,RJ,Ann,Obrien,senior,75876
9485a23c0430ba1d58d359391606fce6,9015,santo andre,SP,Troy,Rich,senior,116978
0951a6e282947e09cd47969f4ed0b47f,6763,taboao da serra,SP,Douglas,Adams,junior,77680
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,sao paulo,SP,Brenda,Gomez,junior,98219
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,SP,Derrick,Mercer,senior,79979
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC,Max,Anderson,manager,103069
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR,Jennifer,Davis,senior,84434
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,MG,Christina,Arnold,top management,110676
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR,Robert,Smith,junior,68113
ade45994b717ccee333492330fbf037b,87505,umuarama,PR,Edwin,Stanley,top management,111874
bb5bd94c8f59cc050072d2930c869cac,5008,sao paulo,SP,Eric,Hansen,junior,91075
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,SP,Jesse,Pearson,manager,87286
2a7dc43cecabf23403078e2188437d1d,4142,sao paulo,SP,Susan,Saunders,junior,106005
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,CE,Christopher,Clay,top management,93502
615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,RJ,Timothy,Mcintosh,senior,52177
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR,Ryan,Haynes,junior,60614
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,PR,Carrie,Hansen,senior,97824
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO,William,Gray,top management,73505
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,RS,Tiffany,Williams,top management,127891
ea566164622c6b439516ab18062c42cd,5303,sao  paulo,SP,Jessica,Richardson,junior,76458
821fb029fc6e495ca4f08a35d51e53a5,2030,sao paulo,SP,Amy,Rhodes,senior,77943
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,sao paulo,SP,Mary,Mckinney,senior,126520
1a932caad4f9d804097d7f8e615baed1,2976,sao paulo,SP,Mary,Morgan,manager,67509
173d56ffbd4c56cb80fc3615487d712b,11370,sao vicente,SP,Joshua,Shelton,senior,101197
2be17df1c49978426251562096c3cc09,88704,tubarao,SC,Debra,Smith,top management,118010
f7c31656c19db6275a8acadca289f426,14940,ibitinga,SP,Brittany,Anderson,manager,114400
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,PR,Rebecca,Williamson,junior,64694
c6381d2d013342748761e906d45aff76,93180,portao,RS,Jennifer,Parker,senior,71044
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP,Dana,Johnson,manager,68178
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP,Luis,Sanchez,top management,99057
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR,Jared,Roy,senior,62171
c66dccfb3f109511246da627dd5a2498,11900,registro,SP,Krista,Mcintyre,junior,62389
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG,Denise,Miller,junior,114802
929f342384a6607afe143d789ade1316,86065,londrina,PR,Patrick,Scott,manager,121534
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR,Taylor,Smith,top management,126619
b5b800c4065bebf4d3442311c9857344,3561,sao paulo,SP,Wanda,Cordova,junior,118200
c8417879a15366a17c30af34c798c332,4445,sao paulo,SP,Latoya,Payne,senior,122703
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR,Tara,House,senior,92780
e732329483fd5f27367dd997b47f598a,89030,blumenau,SC,Mary,Williams,top management,82071
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR,Anne,Goodwin,manager,55745
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,RJ,Kaylee,Conway,manager,102026
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP,Joshua,Gibson,junior,77513
98115075dd26cb8835946fc6086f5d30,9687,ao bernardo do campo,SP,Ryan,Johnson,top management,64915
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,SP,Daniel,Bender,senior,94725
2528513dd95219a6013d4d05176e391a,6060,osasco,SP,Aaron,Kramer,senior,61229
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,PR,Matthew,Rodriguez,manager,51728
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS,Cody,Bryant,top management,108155
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,SP,Kimberly,Carroll,top management,83947
3e51f9cbe317bc3a88f2c76583811ee4,8032,sao paulo,SP,Hayden,Holden,top management,77388
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,MG,Jonathan,Johnson,senior,52781
921323538c9f1c4e816f2720eac02bea,1319,sao paulo,SP,Kimberly,Gamble,senior,94677
1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,Sarah,Fox,top management,120205
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,Sean,Silva,junior,113650
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,Jonathan,Rowland,senior,119575
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,Kimberly,James,junior,60789
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,Jeremy,Leblanc,senior,76544
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,Jeffrey,Flores,senior,72720
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,Michele,Gomez,top management,126401
e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,Sarah,Valentine,senior,69273
318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,Jennifer,Campbell,manager,73465
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,Kimberly,Coleman,senior,127643
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,William,Anderson,senior,93799
26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,Jessica,Morgan,top management,116360
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,Chad,Thompson,top management,122040
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,David,Roberts,manager,98298
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,Robert,Best,manager,100138
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,Shane,Lee,junior,93597
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,Daniel,Bell,junior,109074
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,Melvin,Hopkins,junior,95526
2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,Robert,Christian,senior,123505
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,Elizabeth,Perry,top management,70887
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,Edwin,Woods,top management,77429
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,Brian,Lopez,manager,91625
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,John,Brock,top management,62830
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,Shirley,Hawkins,manager,78434
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,Robert,Kelly,manager,109262
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,Michelle,Smith,senior,88697
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,Bradley,Mills,junior,71760
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,Robert,Lucero,manager,127442
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,Shannon,Blair,top management,92606
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,Natasha,Whitehead,junior,94743
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,Kimberly,Castro,junior,114346
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,James,Gordon,top management,118913
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,Adam,Shaw,top management,92872
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,Daniel,Oliver,senior,83159
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,Darrell,Powell,junior,126810
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,Brian,Olson,manager,91854
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,Susan,Montgomery,top management,60185
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,Joanne,Murray,top management,101570
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,Bradley,Bennett,senior,72291
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,Cory,Nelson,junior,126394
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,Amber,Malone,junior,119367
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,Mary,Ibarra,senior,74115
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,John,Livingston,senior,128413
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,Melanie,Frazier,manager,128850
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,Suzanne,Hendricks,top management,104924
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,Kathleen,Jones,junior,62504
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,Ryan,Mora,top management,78496
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,Mike,Evans,junior,109355
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,Glen,Mendoza,senior,93007
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,Daniel,Stokes,top management,100860
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,Clinton,Howe,senior,53903
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,Amber,Gallagher,senior,119691
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,Sydney,Mathis,manager,96289
213b25e6f54661939f11710a6fddb871,13321,salto,SP,Christopher,Middleton,top management,53503
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,Christopher,Roberts,top management,76897
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,Timothy,Lowe,senior,117026
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,Joseph,Davidson,senior,115244
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,Karen,Peters,top management,103470
56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,Matthew,Solomon,senior,93526
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,Valerie,Wade,manager,54559
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,Sandra,Spears,top management,71596
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,Anna,Leon,manager,81015
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,Isabella,Adams,top management,61912
